calcPhase t x y theta P11 P12 P13 P22 P23 P33 U1 U2 y1 y2
1 8.550000 301.446118 154.152938 1.335595 33.088914 15.982956 -0.520148 59.103916 0.201506 0.020503 1.500983 0.026803 0.000000 0.000000 
1 8.600000 301.752182 155.430138 1.359048 34.576541 16.082161 -0.546334 61.414916 0.207781 0.021240 1.313360 0.023453 0.000000 0.000000 
2 8.350000 299.793704 148.774527 1.235083 27.240469 15.159035 -0.419616 50.052354 0.170754 0.017555 0.000000 0.000000 80.000000 -10.000000 
3 8.350000 297.480466 146.790133 1.276535 5.470738 0.964938 0.033429 6.783891 -0.011595 0.001416 0.000000 0.000000 0.000000 0.000000 
1 8.650000 299.415852 155.000574 1.427304 5.861984 4.194431 0.006100 19.851449 -0.005614 0.005838 1.500983 0.026803 0.000000 0.000000 
1 8.700000 299.603663 156.300436 1.450757 5.903255 4.528562 -0.001489 22.113533 -0.004517 0.006575 1.313360 0.023453 0.000000 0.000000 
1 8.750000 299.783409 157.790618 1.477560 5.955439 4.808049 -0.011288 24.390227 -0.003336 0.007312 1.500983 0.026803 0.000000 0.000000 
1 8.800000 299.905684 159.098274 1.501013 6.017497 5.024107 -0.020850 26.680737 -0.002441 0.008049 1.313360 0.023453 0.000000 0.000000 
1 8.850000 299.997261 160.408438 1.524466 6.097184 5.185195 -0.031395 28.980370 -0.001704 0.008786 1.313360 0.023453 0.000000 0.000000 
1 8.900000 300.058088 161.720389 1.547918 6.199643 5.291749 -0.042923 31.286488 -0.001170 0.009523 1.313360 0.023453 0.000000 0.000000 
1 8.950000 300.088132 163.033405 1.571371 6.329987 5.344478 -0.055427 33.596467 -0.000884 0.010260 1.313360 0.023453 0.000000 0.000000 
1 9.000000 300.087377 164.346765 1.594824 6.493277 5.344362 -0.068902 35.907717 -0.000891 0.010997 1.313360 0.023453 0.000000 0.000000 
1 9.050000 300.051315 165.847315 1.621627 6.726156 5.293266 -0.085404 38.217712 -0.001288 0.011734 1.500983 0.026803 0.000000 0.000000 
1 9.100000 299.984584 167.158979 1.645080 6.976355 5.184401 -0.100796 40.523219 -0.002071 0.012471 1.313360 0.023453 0.000000 0.000000 
1 9.150000 299.859263 168.842928 1.668533 7.363920 5.032094 -0.121797 42.822454 -0.003634 0.013208 1.688606 0.023453 0.000000 0.000000 
1 9.200000 299.657870 170.896931 1.685285 7.941995 4.845093 -0.148927 45.113696 -0.006294 0.013945 2.063852 0.016752 0.000000 0.000000 
1 9.250000 299.379230 173.320060 1.695336 8.775777 4.648951 -0.182718 47.399373 -0.010180 0.014682 2.439098 0.010051 0.000000 0.000000 
1 9.300000 299.146168 175.181757 1.715439 9.542660 4.431981 -0.210052 49.680502 -0.013602 0.015419 1.876229 0.020102 0.000000 0.000000 
1 9.350000 298.956862 176.481403 1.738892 10.162710 4.163555 -0.230092 51.949436 -0.016521 0.016156 1.313360 0.023453 0.000000 0.000000 
1 9.400000 298.674350 178.146208 1.748943 11.038299 3.882428 -0.256989 54.206616 -0.021085 0.016893 1.688606 0.010051 0.000000 0.000000 
1 9.450000 298.208879 180.731358 1.755644 12.552485 3.673799 -0.300661 56.468578 -0.028948 0.017630 2.626721 0.006701 0.000000 0.000000 
1 9.500000 297.760581 183.128904 1.758994 14.173602 3.479376 -0.342931 58.731249 -0.036852 0.018367 2.439098 0.003350 0.000000 0.000000 
1 9.550000 297.339355 185.340624 1.772396 15.861282 3.297671 -0.383554 60.995905 -0.044589 0.019104 2.251475 0.013402 0.000000 0.000000 
1 9.600000 297.038804 186.811209 1.792498 17.123363 3.033541 -0.411649 63.243014 -0.050331 0.019841 1.500983 0.020102 0.000000 0.000000 
1 9.650000 296.750008 188.092424 1.815951 18.322507 2.728466 -0.437070 65.473237 -0.056061 0.020578 1.313360 0.023453 0.000000 0.000000 
1 9.700000 296.385710 189.548527 1.836054 19.775123 2.436053 -0.467034 67.691916 -0.063557 0.021315 1.500983 0.020102 0.000000 0.000000 
1 9.750000 295.795469 191.721257 1.849455 22.064069 2.292425 -0.513346 69.926776 -0.076139 0.022052 2.251475 0.013402 0.000000 0.000000 
1 9.800000 295.072946 194.246652 1.856156 24.972389 2.284624 -0.569037 72.184689 -0.092072 0.022789 2.626721 0.006701 0.000000 0.000000 
1 9.850000 294.439150 196.407078 1.869558 27.720636 2.251086 -0.618272 74.438652 -0.106516 0.023526 2.251475 0.013402 0.000000 0.000000 
1 9.900000 293.942131 198.020882 1.886310 29.977680 2.098994 -0.656239 76.661361 -0.118209 0.024263 1.688606 0.016752 0.000000 0.000000 
1 9.950000 293.243488 200.161218 1.899711 33.120524 2.164971 -0.708171 78.927078 -0.135160 0.025000 2.251475 0.013402 0.000000 0.000000 
1 10.000000 292.516225 202.291999 1.906412 36.493102 2.300186 -0.761442 81.206990 -0.153342 0.025737 2.251475 0.006701 0.000000 0.000000 
1 10.050000 291.960081 203.886393 1.929865 39.237311 2.272225 -0.802477 83.446056 -0.167656 0.026474 1.688606 0.023453 0.000000 0.000000 
1 10.100000 291.432632 205.291651 1.956668 41.830366 2.190332 -0.839680 85.656129 -0.181620 0.027211 1.500983 0.026803 0.000000 0.000000 
1 10.150000 290.585251 207.377576 1.963369 45.779181 2.522888 -0.896442 87.967328 -0.204678 0.027948 2.251475 0.006701 0.000000 0.000000 
2 9.950000 293.243488 200.161218 1.899711 33.120524 2.164971 -0.708171 78.927078 -0.135160 0.025000 0.000000 0.000000 80.000000 -5.000000 
3 9.950000 294.195864 197.532593 1.876055 7.239687 0.889515 0.062679 7.949725 0.027662 0.001821 0.000000 0.000000 0.000000 0.000000 
1 10.200000 291.003937 206.748675 1.956465 7.557500 -3.069370 0.033182 18.103824 0.017167 0.005506 2.063852 0.010051 0.000000 0.000000 
1 10.250000 290.298139 208.487090 1.976567 7.785839 -3.921456 0.023610 20.066519 0.013280 0.006243 1.876229 0.020102 0.000000 0.000000 
1 10.300000 289.705660 209.866191 2.003371 8.092708 -4.786890 0.015000 22.004108 0.009581 0.006980 1.500983 0.026803 0.000000 0.000000 
1 10.350000 288.840474 211.739940 2.013422 8.467175 -5.686157 0.001920 23.897833 0.003542 0.007717 2.063852 0.010051 0.000000 0.000000 
1 10.400000 287.795776 213.943983 2.023473 8.920203 -6.572740 -0.015089 25.786100 -0.004520 0.008454 2.439098 0.010051 0.000000 0.000000 
1 10.450000 286.975162 215.631237 2.043576 9.437321 -7.450091 -0.029353 27.668328 -0.011458 0.009191 1.876229 0.020102 0.000000 0.000000 
1 10.500000 286.206234 217.134613 2.067028 10.025602 -8.336679 -0.043171 29.523383 -0.018525 0.009928 1.688606 0.023453 0.000000 0.000000 
1 10.550000 285.223602 218.949529 2.083780 10.738936 -9.210623 -0.061190 31.356698 -0.028281 0.010665 2.063852 0.016752 0.000000 0.000000 
1 10.600000 284.394869 220.420784 2.107233 11.498773 -10.093610 -0.076881 33.165449 -0.037119 0.011402 1.688606 0.023453 0.000000 0.000000 
1 10.650000 283.627751 221.710932 2.127336 12.319826 -10.990763 -0.091592 34.936662 -0.045866 0.012139 1.500983 0.020102 0.000000 0.000000 
1 10.700000 282.735743 223.144707 2.144088 13.252378 -11.864444 -0.108997 36.694445 -0.056695 0.012876 1.688606 0.016752 0.000000 0.000000 
1 10.750000 281.412776 225.193843 2.154139 14.433109 -12.622356 -0.135382 38.498277 -0.073730 0.013613 2.439098 0.010051 0.000000 0.000000 
1 10.800000 279.965934 227.386172 2.160840 15.793375 -13.284201 -0.165227 40.350143 -0.093426 0.014350 2.626721 0.006701 0.000000 0.000000 
1 10.850000 279.026398 228.789263 2.177592 17.000795 -14.047499 -0.185362 42.134102 -0.106909 0.015087 1.688606 0.016752 0.000000 0.000000 
2 10.550000 285.223602 218.949529 2.083780 10.738936 -9.210623 -0.061190 31.356698 -0.028281 0.010665 0.000000 0.000000 80.000000 35.000000 
3 10.550000 286.137405 218.829446 2.029456 4.611074 0.212271 0.029003 9.349210 0.072143 0.001732 0.000000 0.000000 0.000000 0.000000 
1 10.900000 279.203495 231.064988 2.140020 8.278387 -7.490601 -0.020709 20.791847 0.043167 0.006891 2.063852 0.016752 0.000000 0.000000 
1 10.950000 277.989999 232.961449 2.146721 9.053133 -8.580764 -0.033778 22.337067 0.034804 0.007628 2.251475 0.006701 0.000000 0.000000 
1 11.000000 276.559459 235.164451 2.153422 9.924501 -9.640760 -0.050584 23.878833 0.023892 0.008365 2.626721 0.006701 0.000000 0.000000 
1 11.050000 275.527124 236.731142 2.173524 10.803240 -10.674330 -0.063690 25.449962 0.015256 0.009102 1.876229 0.020102 0.000000 0.000000 
1 11.100000 274.676230 237.967640 2.193627 11.717419 -11.708780 -0.074945 26.999083 0.007511 0.009839 1.500983 0.020102 0.000000 0.000000 
1 11.150000 273.800652 239.186785 2.207028 12.701255 -12.736892 -0.086940 28.518249 -0.001105 0.010576 1.500983 0.013402 0.000000 0.000000 
1 11.200000 272.462896 240.997737 2.213729 13.866786 -13.697543 -0.106094 30.035426 -0.015253 0.011313 2.251475 0.006701 0.000000 0.000000 
1 11.250000 271.450500 242.349198 2.230481 15.005002 -14.663072 -0.121383 31.558368 -0.026707 0.012050 1.688606 0.016752 0.000000 0.000000 
1 11.300000 270.530596 243.535253 2.250583 16.178009 -15.625878 -0.135676 33.060829 -0.037792 0.012787 1.500983 0.020102 0.000000 0.000000 
1 11.350000 269.351147 244.994408 2.263985 17.514522 -16.518645 -0.154335 34.565673 -0.052874 0.013524 1.876229 0.013402 0.000000 0.000000 
1 11.400000 267.912470 246.726271 2.270686 19.033371 -17.307369 -0.177757 36.113341 -0.072331 0.014261 2.251475 0.006701 0.000000 0.000000 
1 11.450000 266.583074 248.304938 2.287438 20.589107 -18.065709 -0.200271 37.683154 -0.091291 0.014998 2.063852 0.016752 0.000000 0.000000 
1 11.500000 265.597144 249.436703 2.314241 22.058850 -18.892916 -0.217246 39.191784 -0.106078 0.015735 1.500983 0.026803 0.000000 0.000000 
1 11.550000 264.327260 250.817873 2.327643 23.747748 -19.594488 -0.238979 40.739048 -0.126060 0.016472 1.876229 0.013402 0.000000 0.000000 
1 11.600000 262.910153 252.318303 2.337694 25.591646 -20.185401 -0.263695 42.350988 -0.149403 0.017209 2.063852 0.010051 0.000000 0.000000 
1 11.650000 261.738421 253.534213 2.361147 27.371223 -20.825076 -0.284620 43.923111 -0.169568 0.017946 1.688606 0.023453 0.000000 0.000000 
1 11.700000 260.538497 254.722309 2.384600 29.239939 -21.412074 -0.305942 45.500067 -0.191103 0.018683 1.688606 0.023453 0.000000 0.000000 
1 11.750000 258.901890 256.268484 2.391301 31.451926 -21.722372 -0.334830 47.265638 -0.221680 0.019420 2.251475 0.006701 0.000000 0.000000 
1 11.800000 257.254960 257.803657 2.404702 33.762436 -21.934290 -0.364644 49.123050 -0.253664 0.020157 2.251475 0.013402 0.000000 0.000000 
1 11.850000 256.143389 258.812301 2.424805 35.786097 -22.400697 -0.384975 50.755575 -0.276071 0.020894 1.500983 0.020102 0.000000 0.000000 
1 11.900000 254.870315 259.921658 2.448258 37.979665 -22.719587 -0.408155 52.489902 -0.302671 0.021631 1.688606 0.023453 0.000000 0.000000 
1 11.950000 253.138664 261.360588 2.454958 40.566272 -22.659474 -0.439281 54.547051 -0.340129 0.022368 2.251475 0.006701 0.000000 0.000000 
1 12.000000 251.977827 262.312118 2.475061 42.804914 -22.934344 -0.460565 56.295700 -0.366095 0.023105 1.500983 0.020102 0.000000 0.000000 
2 11.750000 258.901890 256.268484 2.391301 31.451926 -21.722372 -0.334830 47.265638 -0.221680 0.019420 0.000000 0.000000 80.000000 -30.000000 
3 11.750000 259.482192 254.534330 2.411175 6.363323 -1.134930 0.041577 6.416987 0.013691 0.001408 0.000000 0.000000 0.000000 0.000000 
1 12.050000 250.722869 261.893986 2.508337 14.032588 -8.260314 0.018800 12.079286 -0.014027 0.005830 1.500983 0.026803 0.000000 0.000000 
1 12.100000 249.512918 262.782226 2.528439 15.505653 -9.366873 0.013621 12.931152 -0.021081 0.006567 1.500983 0.020102 0.000000 0.000000 
1 12.150000 247.518133 264.185803 2.538490 17.026252 -10.433799 0.004404 13.806740 -0.034181 0.007304 2.439098 0.010051 0.000000 0.000000 
1 12.200000 245.663863 265.462840 2.545191 18.594600 -11.460684 -0.004924 14.702180 -0.047725 0.008041 2.251475 0.006701 0.000000 0.000000 
1 12.250000 244.111543 266.516659 2.565294 20.196023 -12.463640 -0.013398 15.598859 -0.060207 0.008778 1.876229 0.020102 0.000000 0.000000 
1 12.300000 242.223714 267.743542 2.578695 21.867052 -13.400185 -0.024167 16.543772 -0.076778 0.009515 2.251475 0.013402 0.000000 0.000000 
2 12.100000 249.512918 262.782226 2.528439 15.505653 -9.366873 0.013621 12.931152 -0.021081 0.006567 0.000000 0.000000 80.000000 35.000000 
3 12.100000 250.764075 261.439749 2.567029 4.920594 -2.089866 -0.013187 7.014901 0.064431 0.001573 0.000000 0.000000 0.000000 0.000000 
1 12.350000 241.773383 266.873520 2.634037 13.579647 -7.319936 -0.030081 9.180078 0.036111 0.005258 2.439098 0.010051 0.000000 0.000000 
1 12.400000 240.133680 267.785447 2.654140 15.404131 -8.277429 -0.034876 9.621795 0.027490 0.005995 1.876229 0.020102 0.000000 0.000000 
1 12.450000 238.973289 268.400594 2.677593 17.253522 -9.206042 -0.038564 10.073105 0.020533 0.006732 1.313360 0.023453 0.000000 0.000000 
1 12.500000 237.127649 269.324228 2.687644 19.178851 -10.067344 -0.044782 10.483145 0.008108 0.007469 2.063852 0.010051 0.000000 0.000000 
1 12.550000 234.935577 270.393815 2.690994 21.149993 -10.871218 -0.052770 10.927934 -0.008264 0.008206 2.439098 0.003350 0.000000 0.000000 
1 12.600000 233.415516 271.129210 2.714447 23.104934 -11.681845 -0.058805 11.410379 -0.020737 0.008943 1.688606 0.023453 0.000000 0.000000 
1 12.650000 231.878628 271.828757 2.731199 25.106169 -12.438810 -0.065061 11.891909 -0.034482 0.009680 1.688606 0.016752 0.000000 0.000000 
1 12.700000 229.470020 272.876740 2.737900 27.196518 -13.067084 -0.075205 12.482070 -0.057797 0.010417 2.626721 0.006701 0.000000 0.000000 
1 12.750000 227.054444 273.908560 2.744601 29.317417 -13.634738 -0.085954 13.178716 -0.082960 0.011154 2.626721 0.006701 0.000000 0.000000 
1 12.800000 225.324133 274.633996 2.764703 31.413724 -14.235965 -0.094045 13.844724 -0.102260 0.011891 1.876229 0.020102 0.000000 0.000000 
1 12.850000 223.579589 275.324505 2.784806 33.547472 -14.777872 -0.102256 14.550756 -0.123004 0.012628 1.876229 0.020102 0.000000 0.000000 
1 12.900000 221.294096 276.176397 2.788156 35.760168 -15.171197 -0.113014 15.460907 -0.151865 0.013365 2.439098 0.003350 0.000000 0.000000 
1 12.950000 219.181788 276.955686 2.801558 37.978783 -15.542662 -0.123429 16.439002 -0.180096 0.014102 2.251475 0.013402 0.000000 0.000000 
1 13.000000 217.766747 277.456294 2.828361 40.160053 -15.994570 -0.130488 17.234019 -0.200051 0.014839 1.500983 0.026803 0.000000 0.000000 
1 13.050000 216.160303 277.976612 2.845113 42.391665 -16.345978 -0.138209 18.134500 -0.223889 0.015576 1.688606 0.016752 0.000000 0.000000 
1 13.100000 214.007059 278.634392 2.851814 44.694201 -16.524832 -0.148455 19.368167 -0.257428 0.016313 2.251475 0.006701 0.000000 0.000000 
2 12.850000 223.579589 275.324505 2.784806 33.547472 -14.777872 -0.102256 14.550756 -0.123004 0.012628 0.000000 0.000000 80.000000 -20.000000 
3 12.850000 226.047683 276.062435 2.669826 6.717574 -1.412277 0.031839 4.008142 0.012850 0.001385 0.000000 0.000000 0.000000 0.000000 
1 13.150000 215.160484 281.116961 2.763638 17.862072 -6.975624 0.016078 6.485197 -0.022084 0.005807 2.251475 0.013402 0.000000 0.000000 
1 13.200000 213.591057 281.740092 2.787090 19.840803 -7.774118 0.012459 6.883557 -0.031198 0.006544 1.688606 0.023453 0.000000 0.000000 
1 13.250000 212.007450 282.326247 2.803842 21.861201 -8.521890 0.008623 7.277272 -0.041561 0.007281 1.688606 0.016752 0.000000 0.000000 
1 13.300000 209.529132 283.196651 2.810543 23.909174 -9.213979 0.002286 7.781777 -0.059606 0.008018 2.626721 0.006701 0.000000 0.000000 
1 13.350000 207.222473 283.989444 2.820594 25.977660 -9.867782 -0.004071 8.343597 -0.078100 0.008755 2.439098 0.010051 0.000000 0.000000 
1 13.400000 205.620120 284.522223 2.844047 28.065650 -10.504158 -0.008735 8.846447 -0.092129 0.009492 1.688606 0.023453 0.000000 0.000000 
1 13.450000 204.185091 284.962273 2.864150 30.187771 -11.092912 -0.012912 9.329064 -0.105750 0.010229 1.500983 0.020102 0.000000 0.000000 
1 13.500000 201.658819 285.681724 2.870851 32.349506 -11.574455 -0.020271 10.102042 -0.131591 0.010966 2.626721 0.006701 0.000000 0.000000 
1 13.550000 199.489360 286.283873 2.877551 34.523826 -12.032533 -0.026875 10.889937 -0.155382 0.011703 2.251475 0.006701 0.000000 0.000000 
1 13.600000 198.040396 286.675605 2.897654 36.700502 -12.508376 -0.031459 11.522217 -0.172339 0.012440 1.500983 0.020102 0.000000 0.000000 
1 13.650000 195.855578 287.219397 2.904355 38.914818 -12.872850 -0.038224 12.469484 -0.199518 0.013177 2.251475 0.006701 0.000000 0.000000 
1 13.700000 193.667165 287.748536 2.911056 41.142550 -13.196342 -0.045196 13.533506 -0.228355 0.013914 2.251475 0.006701 0.000000 0.000000 
1 13.750000 192.023233 288.134383 2.934508 43.370073 -13.539256 -0.050565 14.442585 -0.251229 0.014651 1.688606 0.023453 0.000000 0.000000 
1 13.800000 190.554319 288.442996 2.954611 45.616222 -13.845863 -0.055086 15.309971 -0.272750 0.015388 1.500983 0.020102 0.000000 0.000000 
1 13.850000 188.157735 288.896410 2.957961 47.900720 -13.995613 -0.062064 16.785557 -0.309628 0.016125 2.439098 0.003350 0.000000 0.000000 
1 13.900000 185.759646 289.341792 2.961312 50.193388 -14.106595 -0.069245 18.440387 -0.348298 0.016862 2.439098 0.003350 0.000000 0.000000 
1 13.950000 184.098407 289.644569 2.984765 52.473808 -14.285328 -0.074351 19.718441 -0.376310 0.017599 1.688606 0.023453 0.000000 0.000000 
2 13.650000 195.855578 287.219397 2.904355 38.914818 -12.872850 -0.038224 12.469484 -0.199518 0.013177 0.000000 0.000000 80.000000 35.000000 
3 13.650000 196.202436 287.652964 2.876629 7.423917 -2.381452 -0.035453 4.303753 0.035114 0.001297 0.000000 0.000000 0.000000 0.000000 
1 14.000000 182.325946 290.914379 2.963740 23.003106 -5.489483 -0.046280 4.694258 -0.013278 0.006456 1.688606 0.023453 0.000000 0.000000 
1 14.050000 180.294650 291.279509 2.973791 25.276672 -5.788288 -0.048637 4.847179 -0.026391 0.007193 2.063852 0.010051 0.000000 0.000000 
1 14.100000 177.889811 291.686876 2.977141 27.564271 -6.034120 -0.051567 5.080178 -0.043688 0.007930 2.439098 0.003350 0.000000 0.000000 
1 14.150000 176.223987 291.963319 3.000594 29.842693 -6.305762 -0.053759 5.309681 -0.056897 0.008667 1.688606 0.023453 0.000000 0.000000 
1 14.200000 174.923661 292.147888 3.024047 32.128438 -6.544857 -0.055358 5.517951 -0.068167 0.009404 1.313360 0.023453 0.000000 0.000000 
2 13.950000 184.098407 289.644569 2.984765 52.473808 -14.285328 -0.074351 19.718441 -0.376310 0.017599 0.000000 0.000000 80.000000 -30.000000 
3 13.950000 184.807980 289.020522 2.998750 7.346010 -0.728644 0.023825 4.333853 0.021731 0.001227 0.000000 0.000000 0.000000 0.000000 
1 14.250000 173.794295 290.096795 3.102613 21.023035 -2.331144 0.020865 4.285588 -0.011903 0.005649 1.500983 0.020102 0.000000 0.000000 
1 14.300000 171.544531 290.184535 3.109314 23.327157 -2.465928 0.020370 4.371251 -0.024613 0.006386 2.251475 0.006701 0.000000 0.000000 
1 14.350000 169.669279 290.245088 3.129416 25.633556 -2.576464 0.019983 4.488425 -0.036588 0.007123 1.876229 0.020102 0.000000 0.000000 
1 14.400000 168.356016 290.261080 3.152869 27.943826 -2.630113 0.019869 4.597153 -0.045943 0.007860 1.313360 0.023453 0.000000 0.000000 
1 14.450000 166.667518 290.242039 3.176322 30.255542 -2.638730 0.020019 4.775005 -0.059215 0.008597 1.688606 0.023453 0.000000 0.000000 
1 14.500000 164.042381 290.150834 3.183023 32.567728 -2.618538 0.020803 5.147931 -0.081783 0.009334 2.626721 0.006701 0.000000 0.000000 
1 14.550000 161.792838 290.057582 3.196424 34.878975 -2.579275 0.021673 5.567081 -0.102781 0.010071 2.251475 0.013402 0.000000 0.000000 
1 14.600000 159.919429 289.954757 3.216527 37.187846 -2.505911 0.022709 5.994471 -0.121648 0.010808 1.876229 0.020102 0.000000 0.000000 
1 14.650000 158.048465 289.814295 3.229928 39.492736 -2.395782 0.024227 6.500459 -0.141870 0.011545 1.876229 0.013402 0.000000 0.000000 
1 14.700000 155.245095 289.566012 3.233279 41.798739 -2.303854 0.027094 7.404608 -0.174236 0.012282 2.814343 0.003350 0.000000 0.000000 
1 14.750000 153.003077 289.359872 3.246680 44.102307 -2.195468 0.029625 8.266999 -0.201772 0.013019 2.251475 0.013402 0.000000 0.000000 
1 14.800000 150.950611 289.143386 3.263432 46.401564 -2.064640 0.032444 9.175537 -0.228494 0.013756 2.063852 0.016752 0.000000 0.000000 
1 14.850000 148.715827 288.869745 3.270133 48.697459 -1.929259 0.036208 10.299648 -0.259236 0.014493 2.251475 0.006701 0.000000 0.000000 
1 14.900000 145.924702 288.508983 3.273484 50.998742 -1.844609 0.041437 11.897654 -0.299688 0.015230 2.814343 0.003350 0.000000 0.000000 
1 14.950000 143.320794 288.163546 3.280184 53.300465 -1.768419 0.046698 13.601614 -0.339346 0.015967 2.626721 0.006701 0.000000 0.000000 
1 15.000000 140.533436 287.774749 3.283535 55.606330 -1.731590 0.052906 15.661539 -0.383853 0.016704 2.814343 0.003350 0.000000 0.000000 
1 15.050000 137.747396 287.376615 3.286885 57.916101 -1.726666 0.059556 17.976310 -0.430391 0.017441 2.814343 0.003350 0.000000 0.000000 
1 15.100000 134.777060 286.941985 3.286885 60.233968 -1.782044 0.067137 20.735454 -0.482198 0.018178 3.001966 0.000000 0.000000 0.000000 
1 15.150000 131.992369 286.534519 3.290236 62.554500 -1.855004 0.074544 23.610408 -0.532818 0.018915 2.814343 0.003350 0.000000 0.000000 
1 15.200000 129.209060 286.117725 3.293586 64.880483 -1.967988 0.082428 26.773629 -0.585465 0.019652 2.814343 0.003350 0.000000 0.000000 
1 15.250000 126.427162 285.691609 3.290236 67.212564 -2.124156 0.090802 30.236111 -0.640136 0.020389 2.814343 -0.003350 0.000000 0.000000 
1 15.300000 123.643853 285.274815 3.293586 69.552356 -2.328830 0.099300 34.008147 -0.696885 0.021126 2.814343 0.003350 0.000000 0.000000 
1 15.350000 120.676495 284.820291 3.293586 71.905254 -2.622824 0.108902 38.382969 -0.759575 0.021863 3.001966 -0.000000 0.000000 0.000000 
1 15.400000 117.894598 284.394175 3.296936 74.260300 -2.929453 0.118219 42.831270 -0.820396 0.022600 2.814343 0.003350 0.000000 0.000000 
1 15.450000 115.855598 284.074856 3.306988 76.594026 -3.093894 0.125435 46.326132 -0.866478 0.023337 2.063852 0.010051 0.000000 0.000000 
1 15.500000 114.560161 283.858622 3.330441 78.897963 -3.074951 0.130482 48.672883 -0.896710 0.024074 1.313360 0.023453 0.000000 0.000000 
1 15.550000 113.454438 283.647290 3.350543 81.183986 -2.988185 0.135569 50.766794 -0.923329 0.024811 1.125737 0.020102 0.000000 0.000000 
1 15.600000 112.169644 283.374856 3.373996 83.471495 -2.953593 0.142329 53.279775 -0.955207 0.025548 1.313360 0.023453 0.000000 0.000000 
1 15.650000 110.891593 283.072367 3.397449 85.748586 -2.916304 0.150057 55.885715 -0.987859 0.026285 1.313360 0.023453 0.000000 0.000000 
1 15.700000 109.620986 282.739990 3.420902 88.014464 -2.880533 0.158793 58.586538 -1.021257 0.027022 1.313360 0.023453 0.000000 0.000000 
1 15.750000 108.178172 282.326182 3.447705 90.286093 -2.935883 0.169975 61.765427 -1.060245 0.027759 1.500983 0.026803 0.000000 0.000000 
1 15.800000 106.925866 281.930395 3.471158 92.526345 -2.918008 0.180962 64.674357 -1.095008 0.028496 1.313360 0.023453 0.000000 0.000000 
1 15.850000 105.505661 281.444630 3.497961 94.778055 -3.018849 0.194805 68.084180 -1.135479 0.029233 1.500983 0.026803 0.000000 0.000000 
1 15.900000 104.274820 280.986434 3.521414 96.992652 -3.039710 0.208199 71.204966 -1.171461 0.029970 1.313360 0.023453 0.000000 0.000000 
1 15.950000 102.880810 280.429938 3.548217 99.227206 -3.209269 0.224878 74.846962 -1.213239 0.030707 1.500983 0.026803 0.000000 0.000000 
1 16.000000 101.674540 279.910489 3.571670 101.418819 -3.290401 0.240829 78.180180 -1.250281 0.031444 1.313360 0.023453 0.000000 0.000000 
1 16.050000 100.480783 279.362895 3.595123 103.601463 -3.407194 0.258047 81.611841 -1.287818 0.032181 1.313360 0.023453 0.000000 0.000000 
1 16.100000 99.300195 278.787458 3.618576 105.776664 -3.564482 0.276566 85.141144 -1.325811 0.032918 1.313360 0.023453 0.000000 0.000000 
1 16.150000 98.133427 278.184493 3.642029 107.946250 -3.767084 0.296414 88.766935 -1.364219 0.033655 1.313360 0.023453 0.000000 0.000000 
1 16.200000 96.981119 277.554332 3.665481 110.112355 -4.019791 0.317622 92.487708 -1.403000 0.034392 1.313360 0.023453 0.000000 0.000000 
1 16.250000 95.518989 276.709605 3.688934 112.406362 -4.710691 0.346675 97.242365 -1.453286 0.035129 1.688606 0.023453 0.000000 0.000000 
1 16.300000 93.596429 275.537894 3.702336 114.952276 -6.132059 0.387836 103.586238 -1.520824 0.035866 2.251475 0.013402 0.000000 0.000000 
1 16.350000 91.371965 274.140963 3.702336 117.763391 -8.189800 0.437939 111.183440 -1.600608 0.036603 2.626721 0.000000 0.000000 0.000000 
1 16.400000 88.988610 272.644251 3.705686 120.813889 -10.718859 0.492724 119.674681 -1.687847 0.037340 2.814343 0.003350 0.000000 0.000000 
1 16.450000 86.610282 271.139562 3.715738 124.031800 -13.519764 0.548909 128.575071 -1.776654 0.038077 2.814343 0.010051 0.000000 0.000000 
1 16.500000 84.247199 269.611044 3.719088 127.428284 -16.616062 0.607111 137.866229 -1.866634 0.038814 2.814343 0.003350 0.000000 0.000000 
1 16.550000 81.889250 268.074618 3.722438 131.007887 -19.999007 0.666747 147.573727 -1.958157 0.039551 2.814343 0.003350 0.000000 0.000000 
1 16.600000 79.536462 266.530300 3.725789 134.776870 -23.675186 0.727827 157.702854 -2.051213 0.040288 2.814343 0.003350 0.000000 0.000000 
2 16.500000 84.247199 269.611044 3.719088 127.428284 -16.616062 0.607111 137.866229 -1.866634 0.038814 0.000000 0.000000 80.000000 -35.000000 
3 16.500000 85.214048 277.743647 3.584099 7.957610 1.608522 0.023135 18.852791 0.183727 0.002866 0.000000 0.000000 0.000000 0.000000 
1 16.650000 77.596423 274.102766 3.587449 13.813859 4.708037 0.036266 17.533114 0.156287 0.005077 2.814343 -0.003350 0.000000 0.000000 
1 16.700000 75.057205 272.889134 3.590800 15.790815 5.689227 0.042428 17.201955 0.143395 0.005814 2.814343 0.003350 0.000000 0.000000 
1 16.750000 72.522068 271.667002 3.594150 17.778611 6.642993 0.049533 16.948109 0.128656 0.006551 2.814343 0.003350 0.000000 0.000000 
1 16.800000 70.159774 270.518425 3.594150 19.770372 7.564873 0.057058 16.818736 0.113181 0.007288 2.626721 -0.000000 0.000000 0.000000 
1 16.850000 67.628746 269.287806 3.590800 21.791176 8.445935 0.066026 16.734413 0.094734 0.008025 2.814343 -0.003350 0.000000 0.000000 
